id_intervention,raison_sortie,date_debut,date_fin,FL_CCR_CCF,nb_eng_CC,label,year,geometry,latitude,longitude,IN,date,type,coef,h3
22BB044015,NATURELS,2022-07-30 11:50:54,2022-07-30 13:26:59,1.0,1.0,1.0,2022,POINT (6.007043935579626 46.34413988833556),46.34413988833556,6.007043935579626,True,2022-07-30,NATURELS,1.0,871f91a31ffffff
22BB044031,NATURELS,2022-07-30 12:43:08,2022-07-30 13:06:31,1.0,1.0,1.0,2022,POINT (5.825110745638064 46.10709210319893),46.10709210319893,5.825110745638064,True,2022-07-30,NATURELS,1.0,871f91066ffffff
22BB044054,NATURELS,2022-07-30 14:40:50,2022-07-30 15:11:45,1.0,1.0,1.0,2022,POINT (5.405373957055032 45.92272132352354),45.92272132352354,5.405373957055032,True,2022-07-30,NATURELS,1.0,871f9156cffffff
22BB044066,NATURELS,2022-07-30 15:33:50,2022-07-30 16:09:14,1.0,1.0,1.0,2022,POINT (5.907860466672574 46.13026374654337),46.13026374654337,5.907860466672574,True,2022-07-30,NATURELS,1.0,871f91a92ffffff
22BB044090,NATURELS,2022-07-30 17:09:00,2022-07-30 18:35:13,1.0,1.0,1.0,2022,POINT (5.463291249651983 46.075501934316165),46.075501934316165,5.463291249651983,True,2022-07-30,NATURELS,1.0,871f91112ffffff
22BB044106,NATURELS,2022-07-30 18:04:09,2022-07-30 19:14:22,1.0,1.0,1.0,2022,POINT (5.355781057919452 45.97120456061429),45.97120456061429,5.355781057919452,True,2022-07-30,NATURELS,1.0,871f91194ffffff
22BB044137,NATURELS,2022-07-30 19:27:16,2022-07-30 20:39:24,1.0,1.0,1.0,2022,POINT (5.341768110442826 46.04624515393826),46.04624515393826,5.341768110442826,True,2022-07-30,NATURELS,1.0,871f91c58ffffff
22BB044253,NATURELS,2022-07-31 10:28:19,2022-07-31 17:57:41,1.0,6.0,1.0,2022,POINT (5.690180210484573 46.147460568729464),46.14746056872946,5.690180210484573,True,2022-07-31,NATURELS,1.0,871f91173ffffff
22BB044394,NATURELS,2022-07-31 21:11:27,2022-07-31 22:43:09,1.0,1.0,1.0,2022,POINT (4.829339303313028 46.073821181093535),46.073821181093535,4.829339303313028,True,2022-07-31,NATURELS,1.0,871f91db5ffffff
22BB044505,NATURELS,2022-08-01 11:37:40,2022-08-01 12:31:44,1.0,1.0,1.0,2022,POINT (5.425535028550916 46.0321340389734),46.0321340389734,5.425535028550916,True,2022-08-01,NATURELS,1.0,871f911a3ffffff
22BB044508,NATURELS,2022-08-01 12:01:29,2022-08-01 23:04:21,1.0,11.0,1.0,2022,POINT (5.801340410123357 46.16428963137694),46.16428963137694,5.801340410123357,True,2022-08-01,FORET,1.0,871f9114cffffff
22BB044541,NATURELS,2022-08-01 15:09:57,2022-08-01 16:15:00,1.0,2.0,1.0,2022,POINT (5.219691010753528 46.18618590577982),46.18618590577982,5.219691010753528,True,2022-08-01,NATURELS,1.0,871f91d5dffffff
22BB044575,NATURELS,2022-08-01 18:41:06,2022-08-01 21:29:59,1.0,5.0,1.0,2022,POINT (5.914116043303747 46.183644345677585),46.18364434567759,5.914116043303747,True,2022-08-01,NATURELS,1.0,871f91ab3ffffff
22BB044581,NATURELS,2022-08-01 18:58:14,2022-08-01 19:30:02,1.0,1.0,1.0,2022,POINT (5.322919223831811 46.18488565666237),46.18488565666237,5.322919223831811,True,2022-08-01,NATURELS,1.0,871f91892ffffff
22BB044627,NATURELS,2022-08-01 22:17:57,2022-08-01 23:50:57,1.0,1.0,1.0,2022,POINT (5.659027079340058 45.87734026526222),45.87734026526222,5.659027079340058,True,2022-08-01,NATURELS,1.0,871f91088ffffff
22BB044743,NATURELS,2022-08-02 14:45:37,2022-08-02 15:51:19,1.0,1.0,1.0,2022,POINT (5.228059077938537 46.179229052629445),46.179229052629445,5.228059077938537,True,2022-08-02,NATURELS,1.0,871f91d5dffffff
22BB044750,NATURELS,2022-08-02 15:24:11,2022-08-02 18:30:03,1.0,2.0,1.0,2022,POINT (5.003601342881217 46.18528320151377),46.18528320151377,5.003601342881217,True,2022-08-02,NATURELS,1.0,871f91d01ffffff
22BB044752,NATURELS,2022-08-02 15:27:41,2022-08-02 16:50:30,1.0,2.0,1.0,2022,POINT (5.217966235021107 46.18936289874583),46.18936289874583,5.217966235021107,True,2022-08-02,NATURELS,1.0,871f91d5dffffff
22BB044788,NATURELS,2022-08-02 18:32:52,2022-08-02 19:35:54,1.0,1.0,1.0,2022,POINT (5.957522893742049 46.217172296867865),46.217172296867865,5.957522893742049,True,2022-08-02,NATURELS,1.0,871f91a84ffffff
22BB044804,NATURELS,2022-08-02 19:41:07,2022-08-02 20:57:32,1.0,1.0,1.0,2022,POINT (5.966577752714457 46.23975893441626),46.23975893441626,5.966577752714457,True,2022-08-02,NATURELS,1.0,871f91aa1ffffff
22BB044813,NATURELS,2022-08-02 20:14:16,2022-08-02 20:52:04,1.0,1.0,1.0,2022,POINT (5.697723766295042 45.75852233955838),45.75852233955838,5.697723766295042,True,2022-08-02,NATURELS,1.0,871f91700ffffff
22BB044909,NATURELS,2022-08-03 10:25:38,2022-08-03 11:07:44,1.0,1.0,1.0,2022,POINT (5.024903643466286 45.85280570584444),45.85280570584444,5.024903643466286,True,2022-08-03,NATURELS,1.0,871f90269ffffff
22BB044951,NATURELS,2022-08-03 13:43:23,2022-08-03 14:44:34,1.0,2.0,1.0,2022,POINT (5.997628518351716 46.22915788714947),46.22915788714947,5.997628518351716,True,2022-08-03,NATURELS,1.0,871f91aaeffffff
22BB044963,NATURELS,2022-08-03 14:40:14,2022-08-03 18:05:09,1.0,2.0,1.0,2022,POINT (5.79756530119118 46.165666049848134),46.16566604984813,5.79756530119118,True,2022-08-03,NATURELS,1.0,871f9114cffffff
22BB044984,NATURELS,2022-08-03 16:26:09,2022-08-03 18:03:01,1.0,1.0,1.0,2022,POINT (5.966577752714457 46.23975893441626),46.23975893441626,5.966577752714457,True,2022-08-03,NATURELS,1.0,871f91aa1ffffff
22BB044988,NATURELS,2022-08-03 16:56:12,2022-08-03 18:06:35,1.0,1.0,1.0,2022,POINT (5.263517960875413 46.42114261337813),46.42114261337813,5.263517960875413,True,2022-08-03,NATURELS,1.0,871f919a0ffffff
22BB045123,NATURELS,2022-08-04 10:45:43,2022-08-04 12:30:40,1.0,1.0,1.0,2022,POINT (5.599267875279907 46.093454371483624),46.09345437148362,5.599267875279907,True,2022-08-04,NATURELS,1.0,871f91119ffffff
22BB045129,NATURELS,2022-08-04 11:15:51,2022-08-04 14:21:50,1.0,2.0,1.0,2022,POINT (5.149147034848814 46.48719373898213),46.48719373898213,5.149147034848814,True,2022-08-04,FORET,1.0,871f95645ffffff
22BB045133,NATURELS,2022-08-04 11:41:51,2022-08-04 12:07:55,1.0,1.0,1.0,2022,POINT (5.01957499013769 45.86872255601284),45.86872255601284,5.01957499013769,True,2022-08-04,NATURELS,1.0,871f91c9affffff
22BB045136,NATURELS,2022-08-04 11:54:34,2022-08-04 15:18:22,1.0,6.0,1.0,2022,POINT (5.0272930333856225 45.86791707169149),45.86791707169149,5.027293033385623,True,2022-08-04,NATURELS,1.0,871f91c9affffff
22BB045151,NATURELS,2022-08-04 13:37:08,2022-08-04 22:12:23,1.0,5.0,1.0,2022,POINT (5.973601246690848 46.24561299010243),46.24561299010243,5.973601246690848,True,2022-08-04,FORET,1.0,871f91aa1ffffff
22BB045157,NATURELS,2022-08-04 13:58:37,2022-08-04 15:44:51,1.0,3.0,1.0,2022,POINT (5.22137628412545 46.36006359212906),46.36006359212906,5.22137628412545,True,2022-08-04,NATURELS,1.0,871f919b3ffffff
22BB045161,NATURELS,2022-08-04 14:31:57,2022-08-04 15:04:30,1.0,1.0,1.0,2022,POINT (5.182371403169463 45.87441773275749),45.87441773275749,5.182371403169463,True,2022-08-04,NATURELS,1.0,871f9152cffffff
22BB045180,NATURELS,2022-08-04 15:20:05,2022-08-04 17:34:34,1.0,1.0,1.0,2022,POINT (5.199098133552001 46.38769040447085),46.38769040447085,5.199098133552001,True,2022-08-04,NATURELS,1.0,871f919b5ffffff
22BB045184,NATURELS,2022-08-04 15:29:02,2022-08-04 17:36:02,1.0,2.0,1.0,2022,POINT (5.2568652441234205 46.351368279338736),46.351368279338736,5.2568652441234205,True,2022-08-04,NATURELS,1.0,871f91982ffffff
22BB045214,NATURELS,2022-08-04 17:25:43,2022-08-04 19:36:21,1.0,1.0,1.0,2022,POINT (5.266250683205926 46.36195722591858),46.36195722591858,5.266250683205926,True,2022-08-04,NATURELS,1.0,871f91980ffffff
22BB045215,NATURELS,2022-08-04 17:26:27,2022-08-04 20:36:47,1.0,1.0,1.0,2022,POINT (5.2705126221875815 46.37515389915779),46.37515389915779,5.2705126221875815,True,2022-08-04,NATURELS,1.0,871f91984ffffff
22BB045300,NATURELS,2022-08-04 22:51:52,2022-08-04 23:14:20,1.0,1.0,1.0,2022,POINT (5.243438282165042 46.217584402982766),46.217584402982766,5.243438282165042,True,2022-08-04,NATURELS,1.0,871f91d4effffff
22BB045314,NATURELS,2022-08-05 01:23:36,2022-08-05 03:24:06,1.0,2.0,1.0,2022,POINT (5.290771996041785 45.925768519932085),45.925768519932085,5.290771996041785,True,2022-08-05,NATURELS,1.0,871f91cd9ffffff
22BB045329,NATURELS,2022-08-05 04:22:13,2022-08-05 06:04:09,1.0,1.0,1.0,2022,POINT (5.005060118301232 46.03696539691552),46.03696539691552,5.005060118301232,True,2022-08-05,NATURELS,1.0,871f91c16ffffff
22BB045384,NATURELS,2022-08-05 11:00:35,2022-08-05 11:53:01,1.0,1.0,1.0,2022,POINT (5.309689674487353 45.99104891645898),45.99104891645898,5.309689674487353,True,2022-08-05,NATURELS,1.0,871f91cebffffff
22BB045409,NATURELS,2022-08-05 12:55:29,2022-08-05 16:28:01,1.0,2.0,1.0,2022,POINT (5.6950065733259345 46.1444085988044),46.1444085988044,5.695006573325935,True,2022-08-05,FORET,1.0,871f91155ffffff
22BB045427,NATURELS,2022-08-05 14:14:40,2022-08-05 16:19:40,1.0,1.0,1.0,2022,POINT (5.973601246690848 46.24561299010243),46.24561299010243,5.973601246690848,True,2022-08-05,FORET,1.0,871f91aa1ffffff
22BB045442,NATURELS,2022-08-05 15:41:09,2022-08-05 16:33:11,1.0,1.0,1.0,2022,POINT (5.27513679233271 46.233710143714376),46.233710143714376,5.27513679233271,True,2022-08-05,FORET,1.0,871f91d4dffffff
22BB045476,NATURELS,2022-08-05 17:50:59,2022-08-05 18:49:32,1.0,3.0,1.0,2022,POINT (5.053575396426986 45.87145336370242),45.87145336370242,5.053575396426986,True,2022-08-05,NATURELS,1.0,871f91c9bffffff
22BB045664,NATURELS,2022-08-06 13:15:54,2022-08-06 15:04:59,1.0,3.0,1.0,2022,POINT (5.154999568790481 46.474148072837714),46.474148072837714,5.154999568790481,True,2022-08-06,NATURELS,1.0,871f95640ffffff
22BB045669,NATURELS,2022-08-06 14:11:55,2022-08-06 15:54:48,1.0,2.0,1.0,2022,POINT (5.217966235021107 46.18936289874583),46.18936289874583,5.217966235021107,True,2022-08-06,NATURELS,1.0,871f91d5dffffff
22BB045746,NATURELS,2022-08-06 21:32:14,2022-08-06 22:43:35,1.0,6.0,1.0,2022,POINT (5.630746899055306 46.30181395612519),46.30181395612519,5.630746899055306,True,2022-08-06,NATURELS,1.0,871f918c5ffffff
22BB045751,NATURELS,2022-08-06 21:56:29,2022-08-06 22:50:33,1.0,1.0,1.0,2022,POINT (4.83328980130956 46.011893743887036),46.01189374388704,4.83328980130956,True,2022-08-06,NATURELS,1.0,871f91d90ffffff
22BB045771,NATURELS,2022-08-06 23:09:20,2022-08-07 11:19:56,1.0,2.0,1.0,2022,POINT (5.824074257767418 46.10505277170595),46.10505277170595,5.824074257767418,True,2022-08-06,NATURELS,1.0,871f91066ffffff
22BB045842,NATURELS,2022-08-07 09:29:26,2022-08-07 11:06:32,1.0,1.0,1.0,2022,POINT (5.272203520842473 46.390334637699574),46.39033463769957,5.272203520842473,True,2022-08-07,NATURELS,1.0,871f919a3ffffff
22BB045845,NATURELS,2022-08-07 09:54:59,2022-08-07 11:19:09,1.0,1.0,1.0,2022,POINT (5.282991553444408 46.35722931642715),46.35722931642715,5.282991553444408,True,2022-08-07,NATURELS,1.0,871f91980ffffff
22BB046134,NATURELS,2022-08-08 17:12:44,2022-08-08 18:58:30,1.0,5.0,1.0,2022,POINT (5.568065140762216 46.126768000514694),46.12676800051469,5.568065140762216,True,2022-08-08,NATURELS,1.0,871f9110effffff
22BB046158,NATURELS,2022-08-08 19:38:02,2022-08-08 22:05:09,1.0,1.0,1.0,2022,POINT (4.993964423653447 46.21495589472369),46.21495589472369,4.993964423653447,True,2022-08-08,FORET,1.0,871f91d05ffffff
22BB046171,NATURELS,2022-08-08 20:39:06,2022-08-08 22:42:44,1.0,1.0,1.0,2022,POINT (5.462053502598302 46.00993265618091),46.00993265618091,5.462053502598302,True,2022-08-08,NATURELS,1.0,871f91185ffffff
22BB046291,NATURELS,2022-08-09 14:13:32,2022-08-09 16:00:13,1.0,5.0,1.0,2022,POINT (5.625626068578056 45.633460637628815),45.633460637628815,5.625626068578056,True,2022-08-09,FORET,1.0,871f91780ffffff
22BB046490,NATURELS,2022-08-10 12:23:26,2022-08-10 21:56:24,1.0,4.0,1.0,2022,POINT (5.57805484072904 46.18272480195187),46.18272480195187,5.57805484072904,True,2022-08-10,FORET,1.0,871f91128ffffff
22BB046507,NATURELS,2022-08-10 14:03:56,2022-08-10 16:03:04,1.0,3.0,1.0,2022,POINT (5.167076183072261 46.31313068896738),46.31313068896738,5.167076183072261,True,2022-08-10,NATURELS,1.0,871f956cbffffff
22BB046526,NATURELS,2022-08-10 16:01:46,2022-08-10 17:41:13,1.0,2.0,1.0,2022,POINT (5.895172523275435 46.240710890874965),46.240710890874965,5.895172523275435,True,2022-08-10,NATURELS,1.0,871f91aa6ffffff
22BB046534,NATURELS,2022-08-10 16:30:09,2022-08-10 17:46:29,1.0,1.0,1.0,2022,POINT (5.181496711298466 46.297446965512314),46.29744696551232,5.181496711298466,True,2022-08-10,NATURELS,1.0,871f91d65ffffff
22BB046542,NATURELS,2022-08-10 17:08:38,2022-08-10 17:57:48,1.0,1.0,1.0,2022,POINT (5.65957096565278 46.24826627856041),46.24826627856041,5.65957096565278,True,2022-08-10,NATURELS,1.0,871f918ddffffff
22BB046602,NATURELS,2022-08-10 21:12:26,2022-08-10 22:11:25,1.0,1.0,1.0,2022,POINT (5.252639008838171 45.853279786493474),45.853279786493474,5.252639008838171,True,2022-08-10,NATURELS,1.0,871f91576ffffff
22BB046643,NATURELS,2022-08-11 06:01:03,2022-08-11 07:52:02,1.0,2.0,1.0,2022,POINT (5.329205104218826 46.070447223005544),46.07044722300554,5.329205104218826,True,2022-08-11,NATURELS,1.0,871f91c5cffffff
22BB046701,NATURELS,2022-08-11 12:26:39,2022-08-11 14:24:17,1.0,1.0,1.0,2022,POINT (4.994109120720478 45.956511383126795),45.9565113831268,4.994109120720478,True,2022-08-11,NATURELS,1.0,871f91c84ffffff
22BB046749,NATURELS,2022-08-11 16:14:45,2022-08-12 15:36:05,1.0,7.0,1.0,2022,POINT (5.190069520095303 45.84572906731392),45.84572906731392,5.190069520095303,True,2022-08-11,NATURELS,1.0,871f9152affffff
22BB046754,NATURELS,2022-08-11 16:26:16,2022-08-11 18:29:34,1.0,1.0,1.0,2022,POINT (5.062793198734498 46.45669833324651),46.45669833324651,5.062793198734498,True,2022-08-11,NATURELS,1.0,871f95672ffffff
22BB046781,NATURELS,2022-08-11 18:24:11,2022-08-11 22:40:14,1.0,6.0,1.0,2022,POINT (5.366972063833113 46.38201982158978),46.38201982158978,5.366972063833113,True,2022-08-11,FORET,1.0,871f9198dffffff
22BB046823,NATURELS,2022-08-11 23:28:04,2022-08-12 01:06:33,1.0,3.0,1.0,2022,POINT (5.203162927871913 45.90407632110268),45.90407632110268,5.203162927871913,True,2022-08-11,NATURELS,1.0,871f91cd3ffffff
22BB046849,NATURELS,2022-08-12 06:50:40,2022-08-12 08:18:23,1.0,1.0,1.0,2022,POINT (5.182371403169463 45.87441773275749),45.87441773275749,5.182371403169463,True,2022-08-12,NATURELS,1.0,871f9152cffffff
22BB046868,NATURELS,2022-08-12 09:47:27,2022-08-12 14:00:33,1.0,5.0,1.0,2022,POINT (5.957285218155604 46.248180390917874),46.248180390917874,5.957285218155604,True,2022-08-12,FORET,1.0,871f91aa1ffffff
22BB046915,NATURELS,2022-08-12 13:22:32,2022-08-12 15:12:13,1.0,5.0,1.0,2022,POINT (5.366323218489508 46.19314039926838),46.19314039926838,5.366323218489508,True,2022-08-12,NATURELS,1.0,871f91893ffffff
22BB046919,NATURELS,2022-08-12 13:49:31,2022-08-12 15:23:43,1.0,2.0,1.0,2022,POINT (5.180497479450627 46.25094521353141),46.25094521353141,5.180497479450627,True,2022-08-12,NATURELS,1.0,871f91d63ffffff
22BB046923,NATURELS,2022-08-12 14:16:57,2022-08-12 15:52:15,1.0,3.0,1.0,2022,POINT (5.043395732243457 45.82181794316471),45.82181794316471,5.043395732243457,True,2022-08-12,NATURELS,1.0,871f91536ffffff
22BB046944,NATURELS,2022-08-12 15:57:36,2022-08-12 17:27:04,1.0,1.0,1.0,2022,POINT (5.697682517876166 46.220513133869765),46.220513133869765,5.697682517876166,True,2022-08-12,NATURELS,1.0,871f91166ffffff
22BB046947,NATURELS,2022-08-12 16:19:03,2022-08-12 17:47:39,1.0,1.0,1.0,2022,POINT (5.080260025343808 46.45693539260965),46.45693539260965,5.080260025343808,True,2022-08-12,NATURELS,1.0,871f95673ffffff
22BB046967,NATURELS,2022-08-12 18:02:07,2022-08-12 18:51:47,1.0,2.0,1.0,2022,POINT (4.799221201491251 45.92366471571142),45.92366471571142,4.799221201491251,True,2022-08-12,NATURELS,1.0,871f90344ffffff
22BB046978,NATURELS,2022-08-12 19:06:23,2022-08-12 20:32:28,1.0,3.0,1.0,2022,POINT (5.156958129983369 46.34629686022895),46.34629686022895,5.156958129983369,True,2022-08-12,NATURELS,1.0,871f956cdffffff
22BB047036,NATURELS,2022-08-13 00:30:08,2022-08-13 02:45:06,1.0,5.0,1.0,2022,POINT (5.959398641277236 46.25126508313212),46.25126508313212,5.959398641277236,True,2022-08-13,NATURELS,1.0,871f91aa1ffffff
22BB047086,NATURELS,2022-08-13 10:08:58,2022-08-13 11:14:47,1.0,3.0,1.0,2022,POINT (4.747716092588589 46.03975974814796),46.03975974814796,4.747716092588589,True,2022-08-13,NATURELS,1.0,871f90aebffffff
22BB047090,NATURELS,2022-08-13 10:21:15,2022-08-13 11:51:40,1.0,1.0,1.0,2022,POINT (5.973601246690848 46.24561299010243),46.24561299010243,5.973601246690848,True,2022-08-13,NATURELS,1.0,871f91aa1ffffff
22BB047100,NATURELS,2022-08-13 11:22:21,2022-08-13 11:56:28,1.0,1.0,1.0,2022,POINT (4.996541969617076 45.82233337540454),45.82233337540454,4.996541969617076,True,2022-08-13,NATURELS,1.0,871f9026bffffff
22BB047129,NATURELS,2022-08-13 13:58:03,2022-08-13 14:32:44,1.0,1.0,1.0,2022,POINT (5.7685363529110445 45.787240530748164),45.78724053074816,5.7685363529110445,True,2022-08-13,NATURELS,1.0,871f9172bffffff
22BB047147,NATURELS,2022-08-13 15:11:40,2022-08-13 16:29:35,1.0,3.0,1.0,2022,POINT (4.8331025815627 46.23986995274014),46.23986995274014,4.8331025815627,True,2022-08-13,NATURELS,1.0,871f9569effffff
22BB047155,NATURELS,2022-08-13 15:37:41,2022-08-14 00:15:49,1.0,4.0,1.0,2022,POINT (5.252639008838171 45.853279786493474),45.853279786493474,5.252639008838171,True,2022-08-13,NATURELS,1.0,871f91576ffffff
22BB047203,NATURELS,2022-08-13 18:59:26,2022-08-14 00:55:53,1.0,10.0,1.0,2022,POINT (5.641152690337815 46.31356868860275),46.31356868860275,5.641152690337815,True,2022-08-13,NATURELS,1.0,871f918eeffffff
22BB047225,NATURELS,2022-08-13 20:06:44,2022-08-13 20:52:54,1.0,1.0,1.0,2022,POINT (5.822759852798957 46.11793565225896),46.11793565225896,5.822759852798957,True,2022-08-13,NATURELS,1.0,871f91064ffffff
22BB047263,NATURELS,2022-08-13 23:10:09,2022-08-14 02:26:00,1.0,4.0,1.0,2022,POINT (4.98699714015277 45.828383068778734),45.828383068778734,4.98699714015277,True,2022-08-13,NATURELS,1.0,871f9026affffff
22BB047278,NATURELS,2022-08-14 00:25:41,2022-08-17 16:18:09,1.0,20.0,1.0,2022,POINT (5.635136166610027 45.69950806484736),45.69950806484736,5.635136166610027,True,2022-08-14,FORET,1.0,871f91712ffffff
22BB047285,NATURELS,2022-08-14 00:57:24,2022-08-14 01:42:48,1.0,4.0,1.0,2022,POINT (5.704004908386302 45.756893275989306),45.756893275989306,5.704004908386302,True,2022-08-14,FORET,1.0,871f91700ffffff
22BB047312,NATURELS,2022-08-14 07:37:16,2022-08-14 10:07:04,1.0,3.0,1.0,2022,POINT (5.246237947628293 46.02692518151222),46.02692518151222,5.246237947628293,True,2022-08-14,NATURELS,1.0,871f91ce1ffffff
22BB047476,NATURELS,2022-08-14 21:30:02,2022-08-14 22:57:43,1.0,5.0,1.0,2022,POINT (5.32441468140831 46.13666855134403),46.13666855134403,5.32441468140831,True,2022-08-14,NATURELS,1.0,871f91c45ffffff
22BB047554,NATURELS,2022-08-15 10:46:06,2022-08-15 12:15:30,1.0,3.0,1.0,2022,POINT (4.889461963337956 46.05180105282483),46.05180105282483,4.889461963337956,True,2022-08-15,NATURELS,1.0,871f91d80ffffff
22BB047570,NATURELS,2022-08-15 12:18:15,2022-08-15 13:11:16,1.0,1.0,1.0,2022,POINT (5.724660301891767 45.907161795577856),45.907161795577856,5.724660301891767,True,2022-08-15,NATURELS,1.0,871f910f3ffffff
22BB047729,NATURELS,2022-08-16 09:44:17,2022-08-16 11:58:43,1.0,1.0,1.0,2022,POINT (4.825497620866314 46.14941930864002),46.14941930864002,4.825497620866314,True,2022-08-16,NATURELS,1.0,871f90a48ffffff
22BB047786,NATURELS,2022-08-16 12:40:50,2022-08-16 15:12:34,1.0,5.0,1.0,2022,POINT (4.896061956451605 45.95409128619351),45.95409128619351,4.896061956451605,True,2022-08-16,NATURELS,1.0,871f90369ffffff
22BB047793,NATURELS,2022-08-16 13:25:27,2022-08-16 14:08:38,1.0,1.0,1.0,2022,POINT (5.966577752714457 46.23975893441626),46.23975893441626,5.966577752714457,True,2022-08-16,NATURELS,1.0,871f91aa1ffffff
22BB047874,NATURELS,2022-08-16 19:28:10,2022-08-16 21:58:56,1.0,1.0,1.0,2022,POINT (5.352055214970506 46.159469928517375),46.159469928517375,5.352055214970506,True,2022-08-16,FORET,1.0,871f91c6cffffff
22BB047957,NATURELS,2022-08-17 11:28:07,2022-08-17 12:48:38,1.0,2.0,1.0,2022,POINT (5.678429705899648 45.90464488751188),45.90464488751188,5.678429705899648,True,2022-08-17,FORET,1.0,871f910f6ffffff
22BB048171,NATURELS,2022-08-17 18:38:32,2022-08-17 22:11:12,1.0,1.0,1.0,2022,POINT (5.988378260883958 46.233851966801),46.233851966801,5.988378260883958,True,2022-08-17,FORET,1.0,871f91aaeffffff
22BB048308,NATURELS,2022-08-18 12:14:09,2022-08-18 13:53:05,1.0,1.0,1.0,2022,POINT (5.867391146835792 46.129626296081376),46.129626296081376,5.867391146835792,True,2022-08-18,FORET,1.0,871f91065ffffff
22BB048363,NATURELS,2022-08-18 17:54:51,2022-08-18 18:36:57,1.0,1.0,1.0,2022,POINT (5.287123684581273 45.83398685261426),45.83398685261426,5.287123684581273,True,2022-08-18,NATURELS,1.0,871f91554ffffff
22BB048652,NATURELS,2022-08-20 07:50:35,2022-08-20 08:42:05,1.0,1.0,1.0,2022,POINT (5.970468599169628 46.20992132905222),46.20992132905222,5.970468599169628,True,2022-08-20,NATURELS,1.0,
22BB049344,NATURELS,2022-08-23 21:19:37,2022-08-23 21:45:46,1.0,1.0,1.0,2022,POINT (6.112058591340361 46.254645623847836),46.25464562384784,6.112058591340361,True,2022-08-23,NATURELS,1.0,871f91af5ffffff
22BB049382,NATURELS,2022-08-24 04:34:25,2022-08-24 05:30:19,1.0,1.0,1.0,2022,POINT (5.318866787639796 45.86875714913928),45.86875714913928,5.318866787639796,True,2022-08-24,NATURELS,1.0,871f91571ffffff
22BB049448,NATURELS,2022-08-24 12:36:06,2022-08-24 16:38:58,1.0,3.0,1.0,2022,POINT (5.957706150989076 46.248067858574984),46.24806785857498,5.957706150989076,True,2022-08-24,NATURELS,1.0,871f91aa1ffffff
22BB049479,NATURELS,2022-08-24 15:48:06,2022-08-24 17:10:15,1.0,1.0,1.0,2022,POINT (5.054497584793445 46.042870251294076),46.04287025129408,5.054497584793445,True,2022-08-24,NATURELS,1.0,871f91c10ffffff
22BB049564,NATURELS,2022-08-24 21:10:50,2022-08-24 23:24:42,1.0,5.0,1.0,2022,POINT (5.729386520776048 45.74083826755691),45.74083826755691,5.729386520776048,True,2022-08-24,FORET,1.0,871f9171dffffff
22BB049566,NATURELS,2022-08-24 21:36:40,2022-08-25 00:02:59,1.0,1.0,1.0,2022,POINT (5.740552813973156 46.20749789152838),46.20749789152838,5.740552813973156,True,2022-08-24,NATURELS,1.0,871f91163ffffff
22BB049722,NATURELS,2022-08-25 18:01:44,2022-08-25 19:11:19,1.0,1.0,1.0,2022,POINT (5.1901302307143 45.938131937754534),45.93813193775453,5.1901302307143,True,2022-08-25,NATURELS,1.0,871f91cd5ffffff
22BB049895,NATURELS,2022-08-26 16:56:01,2022-08-26 18:12:31,1.0,2.0,1.0,2022,POINT (5.082493033511938 46.15972854587979),46.15972854587979,5.082493033511938,True,2022-08-26,NATURELS,1.0,871f91c25ffffff
22BB050056,NATURELS,2022-08-27 12:39:03,2022-08-27 15:59:56,1.0,2.0,1.0,2022,POINT (6.111881826382733 46.367540700669664),46.367540700669664,6.111881826382733,True,2022-08-27,NATURELS,1.0,871f91a28ffffff
22BB050063,NATURELS,2022-08-27 13:13:10,2022-08-27 14:00:18,1.0,1.0,1.0,2022,POINT (5.85199802658861 46.22595693267494),46.22595693267494,5.85199802658861,True,2022-08-27,NATURELS,1.0,871f91b9affffff
22BB050119,NATURELS,2022-08-27 19:36:30,2022-08-27 21:04:11,1.0,1.0,1.0,2022,POINT (5.1459006073931866 46.341115510929754),46.34111551092976,5.1459006073931866,True,2022-08-27,NATURELS,1.0,871f956cdffffff
22BB050122,NATURELS,2022-08-27 19:47:08,2022-08-27 22:05:35,1.0,1.0,1.0,2022,POINT (5.293366074032585 46.28971359876612),46.28971359876612,5.293366074032585,True,2022-08-27,NATURELS,1.0,871f9199affffff
22BB050309,NATURELS,2022-08-28 18:04:31,2022-08-28 20:06:03,1.0,1.0,1.0,2022,POINT (5.332132143061343 46.075708663923734),46.07570866392373,5.332132143061343,True,2022-08-28,NATURELS,1.0,871f91c5cffffff
22BB050496,NATURELS,2022-08-29 19:25:06,2022-08-29 21:14:36,1.0,1.0,1.0,2022,POINT (5.138351006997509 46.34091506891373),46.34091506891373,5.138351006997509,True,2022-08-29,NATURELS,1.0,871f956cdffffff
22BB050871,NATURELS,2022-08-31 15:40:22,2022-08-31 18:23:22,1.0,5.0,1.0,2022,POINT (4.981132689641313 46.06608316294021),46.06608316294021,4.981132689641313,True,2022-08-31,NATURELS,1.0,871f91d8dffffff
22BB051059,NATURELS,2022-09-01 14:01:38,2022-09-01 16:53:20,1.0,1.0,1.0,2022,POINT (5.105547764240123 46.410256602216734),46.410256602216734,5.105547764240123,True,2022-09-01,NATURELS,1.0,871f95653ffffff
